_url,name,points,uci_points,length,climb_total,profile,startlist_quality,date,position,cyclist,cyclist_age,is_tarmac,is_cobbled,is_gravel,cyclist_team,delta,year,race_difficulty,team_avg_strength,period,finish_position_std,avg_delta,delta_std,top_x_finish,top_x_finish_percentage,consistency_score
amstel-gold-race/1970/result,Amstel Gold Race,225.0,400.0,240000.0,3941.000000000001,2,372.0,1970-04-25,21,victor-nuelant,25.0,False,False,False,o.n.c.e.-deutsche-bank-2000,0.0,1970.0,0.2259951818286107,1117.9598758060663,1970s,2.0,0.0,0.0,False,0.0,0.0
amstel-gold-race/1971/result,Amstel Gold Race,225.0,400.0,233000.0,1453.0,1,523.0,1971-03-28,1,gerben-karstens,29.0,False,False,False,watney-avia-1972,0.0,1971.0,0.0416140874153952,1111.0721746116765,1970s,24.923918472585623,14.926470588235292,45.06556291107057,True,0.5735294117647058,0.0004802624862564
amstel-gold-race/1971/result,Amstel Gold Race,225.0,400.0,233000.0,1453.0,1,523.0,1971-03-28,4,herman-van-springel,28.0,False,False,False,norway-1987,0.0,1971.0,0.0416140874153952,1117.3062158570797,1970s,14.612487926009718,14.551724137931034,48.47287988859848,True,0.5517241379310345,0.0007143033340492
amstel-gold-race/1972/result,Amstel Gold Race,225.0,400.0,237000.0,4000.0,2,338.9999999999999,1972-03-26,7,gerben-karstens,30.0,False,False,False,denmark-1991,0.0,1972.0,0.2293793736377193,1153.0959502991257,1970s,24.923918472585623,14.926470588235292,45.06556291107057,True,0.5735294117647058,0.0004802624862564
amstel-gold-race/1973/result,Amstel Gold Race,225.0,400.0,238000.0,3500.0,2,441.0,1973-04-07,2,herman-van-springel,30.0,False,False,False,united-states-1998,2.0,1973.0,0.2006997820351037,1093.719456422318,1970s,14.612487926009718,14.551724137931034,48.47287988859848,True,0.5517241379310345,0.0007143033340492
amstel-gold-race/1974/result,Amstel Gold Race,225.0,400.0,238000.0,3500.0,2,389.0,1974-04-13,9,herman-van-springel,31.0,False,False,False,team-qhubeka-assos-2021,0.0,1974.0,0.2006997820351037,1111.7688586743366,1970s,14.612487926009718,14.551724137931034,48.47287988859848,True,0.5517241379310345,0.0007143033340492
amstel-gold-race/1976/result,Amstel Gold Race,225.0,400.0,230000.0,3084.0,1,443.0,1976-03-27,0,freddy-maertens,24.0,False,False,False,colombia-selle-italia-2002,0.0,1976.0,0.0883905013192612,1044.964989059081,1970s,22.904479700818147,10.79861111111111,38.90001166000349,True,0.7569444444444444,0.0007936183259957
amstel-gold-race/1976/result,Amstel Gold Race,225.0,400.0,230000.0,3084.0,1,443.0,1976-03-27,11,piet-van-katwijk,27.0,False,False,False,atala-campagnolo-1983,0.0,1976.0,0.0883905013192612,1085.9698776278633,1970s,20.627420492889463,8.476190476190476,21.430396747655063,False,0.3809523809523809,0.0007852880934059
amstel-gold-race/1977/result,Amstel Gold Race,225.0,500.00000000000006,230000.0,3084.0,1,874.0,1977-04-09,11,herman-van-springel,34.0,False,False,False,switzerland-1997,0.0,1977.0,0.0883905013192612,1151.137556987895,1970s,14.612487926009718,14.551724137931034,48.47287988859848,False,0.5517241379310345,0.0007143033340492
amstel-gold-race/1978/result,Amstel Gold Race,225.0,400.0,230000.0,3084.0,1,510.0,1978-03-25,3,freddy-maertens,26.0,False,False,False,vini-ricordi-pinarello-sidermec-1986,0.0,1978.0,0.0883905013192612,1112.6266184532835,1970s,22.904479700818147,10.79861111111111,38.90001166000349,True,0.7569444444444444,0.0007936183259957
amstel-gold-race/1978/result,Amstel Gold Race,225.0,400.0,230000.0,3084.0,1,510.0,1978-03-25,7,leo-van-vliet,23.0,False,False,False,spain-1991,34.0,1978.0,0.0883905013192612,1098.0665690320864,1970s,39.642033268292366,10.407142857142857,37.425781985759926,True,0.2928571428571428,0.0001875243546893
amstel-gold-race/1978/result,Amstel Gold Race,225.0,400.0,230000.0,3084.0,1,510.0,1978-03-25,8,dietrich-thurau,24.0,False,False,False,team-saxo-bank-tinkoff-bank-2012,28.0,1978.0,0.0883905013192612,1068.8614995537043,1970s,33.82268882538994,6.696969696969697,21.49827680060469,True,0.4181818181818181,0.0005337692966944
amstel-gold-race/1979/result,Amstel Gold Race,225.0,400.0,237000.0,4000.0,2,393.0,1979-04-14,1,henk-lubberding,26.0,False,False,False,bingoal-wb-2023,39.0,1979.0,0.2293793736377193,1102.4316788321169,1970s,39.67754125303216,4.699421965317919,18.02468033320377,True,0.1329479768786127,0.000171794664064
amstel-gold-race/1979/result,Amstel Gold Race,225.0,400.0,237000.0,4000.0,2,393.0,1979-04-14,3,willy-teirlinck,31.0,False,False,False,vini-ricordi-pinarello-sidermec-1986,27.0,1979.0,0.2293793736377193,1112.6266184532835,1970s,37.37857062843376,17.676470588235293,55.483680905522654,True,0.2450980392156862,0.000113064964362
amstel-gold-race/1981/result,Amstel Gold Race,225.0,400.0,237000.0,4000.0,2,807.0,1981-04-02,53,johnny-broers,22.0,False,False,False,carrera-inoxpran-1985,0.0,1981.0,0.2293793736377193,1091.2048975512243,1980s,43.03800785653327,21.29787234042553,59.4565661322971,False,0.0851063829787234,3.1966198554801715e-05
amstel-gold-race/1982/result,Amstel Gold Race,225.0,400.0,237000.0,4000.0,2,513.0,1982-04-24,27,jan-jonkers,27.0,False,False,False,germany-2004,0.0,1982.0,0.2293793736377193,1125.7180471749864,1980s,37.095081485589645,23.97183098591549,91.4369371801424,False,0.056338028169014,1.5998791870746196e-05
amstel-gold-race/1983/result,Amstel Gold Race,225.0,400.0,242000.0,3798.000000000001,2,637.0,1983-04-23,26,jostein-wilmann,30.0,False,False,False,del-tongo-1986,34.0,1983.0,0.2177928186302627,1126.7296782790786,1980s,26.451325898462237,13.771084337349398,58.244716142891214,False,0.1325301204819277,8.148949830977358e-05
amstel-gold-race/1983/result,Amstel Gold Race,225.0,400.0,242000.0,3798.000000000001,2,637.0,1983-04-23,47,jozef-lieckens,24.0,False,False,False,team-qhubeka-assos-2021,0.0,1983.0,0.2177928186302627,1111.7688586743366,1980s,59.63826093157866,21.11851851851852,116.14273589969562,False,0.3481481481481481,4.9011950821135234e-05
amstel-gold-race/1984/result,Amstel Gold Race,225.0,400.0,247000.0,2345.0,1,451.0,1984-04-21,28,jan-jonkers,29.0,False,False,False,canada-1996,0.0,1984.0,0.0671962831249282,1070.1423091676256,1980s,37.095081485589645,23.97183098591549,91.4369371801424,False,0.056338028169014,1.5998791870746196e-05
amstel-gold-race/1985/result,Amstel Gold Race,225.0,400.0,242000.0,3798.000000000001,2,281.0,1985-04-27,2,johnny-broers,26.0,False,False,False,czechoslovakia-1987,0.0,1985.0,0.2177928186302627,1071.6135441145054,1980s,43.03800785653327,21.29787234042553,59.4565661322971,True,0.0851063829787234,3.1966198554801715e-05
amstel-gold-race/1985/result,Amstel Gold Race,225.0,400.0,242000.0,3798.000000000001,2,281.0,1985-04-27,23,leon-nevels,24.0,False,False,False,atala-campagnolo-1983,12.0,1985.0,0.2177928186302627,1085.9698776278633,1980s,8.48528137423857,10.0,2.8284271247461903,False,0.0,0.0
amstel-gold-race/1986/result,Amstel Gold Race,225.0,400.0,242000.0,3798.000000000001,2,471.0,1986-04-26,14,jan-jonkers,31.0,False,False,False,japan-2008,0.0,1986.0,0.2177928186302627,1119.2216658320815,1980s,37.095081485589645,23.97183098591549,91.4369371801424,False,0.056338028169014,1.5998791870746196e-05
amstel-gold-race/1986/result,Amstel Gold Race,225.0,400.0,242000.0,3798.000000000001,2,471.0,1986-04-26,15,jozef-lieckens,27.0,False,False,False,liquigas-2007,3.0,1986.0,0.2177928186302627,1105.9008205855537,1980s,59.63826093157866,21.11851851851852,116.14273589969562,False,0.3481481481481481,4.9011950821135234e-05
amstel-gold-race/1986/result,Amstel Gold Race,225.0,400.0,242000.0,3798.000000000001,2,471.0,1986-04-26,22,johnny-broers,27.0,False,False,False,atala-campagnolo-1983,0.0,1986.0,0.2177928186302627,1085.9698776278633,1980s,43.03800785653327,21.29787234042553,59.4565661322971,False,0.0851063829787234,3.1966198554801715e-05
amstel-gold-race/1994/result,Amstel Gold Race,225.0,300.0,250000.0,4089.0,3,666.0,1994-04-23,25,charly-mottet,32.0,False,False,False,uae-team-emirates-2018,0.0,1994.0,0.35175519100608,1069.5811898374625,1990s,39.66178842050571,9.135313531353136,78.72904855625752,False,0.2805280528052805,8.653130221778238e-05
amstel-gold-race/1995/result,Amstel Gold Race,225.0,300.0,256000.0,4242.0,3,758.0,1995-04-22,44,cezary-zamana,28.0,False,False,False,csf-group-navigare-2008,38.0,1995.0,0.3649191235516805,1159.3776612156742,1990s,47.843335591516784,6.811320754716981,29.89536663596859,False,0.2075471698113207,0.0001375365566603
amstel-gold-race/1997/result,Amstel Gold Race,225.0,400.0,258000.0,3558.0,3,1154.0,1997-04-26,59,marcelino-garcia,26.0,False,False,False,switzerland-1997,0.0,1997.0,0.3060686015831134,1151.137556987895,1990s,43.15017592895738,15.624413145539906,90.0080172805284,False,0.0328638497652582,8.179115579038723e-06
amstel-gold-race/1999/result,Amstel Gold Race,225.0,500.00000000000006,253000.0,3500.0,1,1404.0,1999-04-24,7,gian-matteo-fagnini,29.0,False,False,False,colombia-2012,5.0,1999.0,0.1003212114259492,1138.101788170564,1990s,50.56777222424692,12.989864864864863,97.34218813980958,True,0.1351351351351351,2.6647105609544697e-05
amstel-gold-race/1999/result,Amstel Gold Race,225.0,500.00000000000006,253000.0,3500.0,1,1404.0,1999-04-24,37,george-hincapie,26.0,False,False,False,ireland-2005,0.0,1999.0,0.1003212114259492,1113.7567767738112,1990s,32.89401093906207,5.679933665008292,71.13763771961948,False,0.1592039800995024,6.51131999733805e-05
amstel-gold-race/2000/result,Amstel Gold Race,225.0,500.00000000000006,257000.0,1317.9999999999998,1,1352.0,2000-04-22,29,gian-matteo-fagnini,30.0,False,False,False,roompot-nederlandse-loterij-2018,0.0,2000.0,0.037742342549042,1096.3595309381235,2000-2023,50.56777222424692,12.989864864864863,97.34218813980958,False,0.1351351351351351,2.6647105609544697e-05
amstel-gold-race/2000/result,Amstel Gold Race,225.0,500.00000000000006,257000.0,1317.9999999999998,1,1352.0,2000-04-22,66,george-hincapie,27.0,False,False,False,russia-2016,0.0,2000.0,0.037742342549042,1097.1922700587083,2000-2023,32.89401093906207,5.679933665008292,71.13763771961948,False,0.1592039800995024,6.51131999733805e-05
amstel-gold-race/2001/result,Amstel Gold Race,225.0,500.00000000000006,257000.0,1317.9999999999998,1,1115.0,2001-04-28,33,george-hincapie,28.0,False,False,False,team-giant-shimano-2014,0.0,2001.0,0.037742342549042,1078.78830607257,2000-2023,32.89401093906207,5.679933665008292,71.13763771961948,False,0.1592039800995024,6.51131999733805e-05
amstel-gold-race/2002/result,Amstel Gold Race,225.0,500.00000000000006,254400.0,2198.0,2,977.0,2002-04-28,34,kurt-asle-arvesen,27.0,False,False,False,cantina-tollo-regain-2000,46.0,2002.0,0.1260181255018928,1170.6735684244582,2000-2023,48.81839844185347,5.484662576687117,27.17540875428958,False,0.0521472392638036,3.715107066168976e-05
amstel-gold-race/2002/result,Amstel Gold Race,225.0,500.00000000000006,254400.0,2198.0,2,977.0,2002-04-28,73,george-hincapie,29.0,False,False,False,mexico-1986,0.0,2002.0,0.1260181255018928,1070.0700458990225,2000-2023,32.89401093906207,5.679933665008292,71.13763771961948,False,0.1592039800995024,6.51131999733805e-05
amstel-gold-race/2003/result,Amstel Gold Race,225.0,400.0,250700.0,4089.0,3,1329.0,2003-04-20,5,francesco-casagrande,33.0,False,False,False,south-africa-2022,6.0,2003.0,0.35175519100608,1092.971907343519,2000-2023,33.71723099599514,4.422155688622754,12.641924156951054,True,0.4011976047904191,0.0008471057345622
amstel-gold-race/2003/result,Amstel Gold Race,225.0,400.0,250700.0,4089.0,3,1329.0,2003-04-20,92,jakob-piil,30.0,False,False,False,colombia-selle-italia-2002,0.0,2003.0,0.35175519100608,1044.964989059081,2000-2023,49.85546305292485,8.233576642335766,68.72443511565962,False,0.0437956204379562,1.2351169044830343e-05
amstel-gold-race/2004/result,Amstel Gold Race,225.0,500.00000000000006,251100.0,1829.0,1,1208.0,2004-04-18,74,filippo-pozzato,23.0,False,False,False,bora-hansgrohe-2021,38.0,2004.0,0.0523976138579786,1030.3296498054474,2000-2023,43.938532875089685,17.92828685258964,61.99210268302937,False,0.1254980079681275,4.433348144654535e-05
amstel-gold-race/2004/result,Amstel Gold Race,225.0,500.00000000000006,251100.0,1829.0,1,1208.0,2004-04-18,75,ivan-gutierrez,26.0,False,False,False,team-volksbank-2008,40.0,2004.0,0.0523976138579786,1132.7251076426264,2000-2023,35.87607904069771,8.041942604856512,39.50412219698369,False,0.0331125827814569,2.216915272375574e-05
amstel-gold-race/2005/result,Amstel Gold Race,225.0,500.00000000000006,251100.0,1829.0,1,1178.0,2005-04-17,66,george-hincapie,32.0,False,False,False,japan-2008,0.0,2005.0,0.0523976138579786,1119.2216658320815,2000-2023,32.89401093906207,5.679933665008292,71.13763771961948,False,0.1592039800995024,6.51131999733805e-05
amstel-gold-race/2005/result,Amstel Gold Race,225.0,500.00000000000006,251100.0,1829.0,1,1178.0,2005-04-17,99,daniele-righi,29.0,False,False,False,vini-ricordi-pinarello-sidermec-1986,42.0,2005.0,0.0523976138579786,1112.6266184532835,2000-2023,45.5419968001456,5.796296296296297,27.923913612672,False,0.0347222222222222,2.579321299805839e-05
amstel-gold-race/2006/result,Amstel Gold Race,225.0,500.00000000000006,253100.0,3500.0,1,1019.0,2006-04-16,92,mads-kaggestad,29.0,False,False,False,radio-popular-paredes-boavista-2023,0.0,2006.0,0.1003212114259492,1078.098482453367,2000-2023,38.0881511444417,23.27380952380953,78.8219514392163,False,0.0,0.0
amstel-gold-race/2007/result,Amstel Gold Race,225.0,500.00000000000006,253100.0,3500.0,1,1004.0,2007-04-22,93,mads-kaggestad,30.0,False,False,False,cantanhede-marques-de-marialva-2003,0.0,2007.0,0.1003212114259492,1118.450880096284,2000-2023,38.0881511444417,23.27380952380953,78.8219514392163,False,0.0,0.0
amstel-gold-race/2008/result,Amstel Gold Race,225.0,500.00000000000006,257400.0,4342.000000000001,2,1045.0,2008-04-20,85,anthony-roux,21.0,False,False,False,team-qhubeka-assos-2021,0.0,2008.0,0.2489962142939084,1111.7688586743366,2000-2023,47.71529715000859,15.170781893004117,94.93201935691243,False,0.0390946502057613,8.365432308040737e-06
amstel-gold-race/2009/result,Amstel Gold Race,225.0,400.0,258600.00000000003,4109.000000000001,3,1105.0,2009-04-19,20,alejandro-valverde,29.0,False,False,False,jolly-ceramica-1977,8.0,2009.0,0.353475966502237,1096.7223106992906,2000-2023,28.21399706451832,7.305732484076433,62.99142148504236,False,0.4023354564755839,0.0002152165019871
amstel-gold-race/2009/result,Amstel Gold Race,225.0,400.0,258600.00000000003,4109.000000000001,3,1105.0,2009-04-19,72,allan-davis,29.0,False,False,False,navigare-blue-storm-1993,35.0,2009.0,0.353475966502237,1109.6781109662463,2000-2023,56.81949277792227,8.447368421052632,48.27194048649461,False,0.225563909774436,7.917638512615006e-05
amstel-gold-race/2009/result,Amstel Gold Race,225.0,400.0,258600.00000000003,4109.000000000001,3,1105.0,2009-04-19,74,marcus-burghardt,26.0,False,False,False,rally-cycling-2021,39.0,2009.0,0.353475966502237,1093.771171171171,2000-2023,47.05708369617152,12.898625429553263,36.2638784377312,False,0.0378006872852233,2.110834721074537e-05
amstel-gold-race/2010/result,Amstel Gold Race,225.0,500.00000000000006,257000.0,1317.9999999999998,1,1012.0,2010-04-18,67,anthony-roux,23.0,False,False,False,carrera-inoxpran-1985,7.0,2010.0,0.037742342549042,1091.2048975512243,2000-2023,47.71529715000859,15.170781893004117,94.93201935691243,False,0.0390946502057613,8.365432308040737e-06
amstel-gold-race/2010/result,Amstel Gold Race,225.0,500.00000000000006,257000.0,1317.9999999999998,1,1012.0,2010-04-18,68,ivan-velasco,30.0,False,False,False,navigare-blue-storm-1993,7.0,2010.0,0.037742342549042,1109.6781109662463,2000-2023,42.038162287617375,11.12863070539419,86.01310492322601,False,0.0,0.0
amstel-gold-race/2011/result,Amstel Gold Race,225.0,500.00000000000006,261000.0,4230.000000000001,2,1086.0,2011-04-17,59,ivan-velasco,31.0,False,False,False,japan-2008,1.0,2011.0,0.2425719857749225,1119.2216658320815,2000-2023,42.038162287617375,11.12863070539419,86.01310492322601,False,0.0,0.0
amstel-gold-race/2011/result,Amstel Gold Race,225.0,500.00000000000006,261000.0,4230.000000000001,2,1086.0,2011-04-17,99,jurgen-van-goolen,31.0,False,False,False,c-a-1978,45.0,2011.0,0.2425719857749225,1081.6230483271374,2000-2023,41.508115755235664,8.46704871060172,39.10481314483484,False,0.0171919770773638,1.0084572014568276e-05
amstel-gold-race/2011/result,Amstel Gold Race,225.0,500.00000000000006,261000.0,4230.000000000001,2,1086.0,2011-04-17,107,grischa-niermann,36.0,False,False,False,norway-1987,46.0,2011.0,0.2425719857749225,1117.3062158570797,2000-2023,35.597198282965486,6.110236220472441,35.421043030609475,False,0.0157480314960629,1.1814791357856666e-05
amstel-gold-race/2012/result,Amstel Gold Race,225.0,500.00000000000006,256500.0,3300.0,2,1251.0,2012-04-15,57,anthony-roux,25.0,False,False,False,atala-ofmega-1988,0.0,2012.0,0.1892279453940575,1123.1818181818182,2000-2023,47.71529715000859,15.170781893004117,94.93201935691243,False,0.0390946502057613,8.365432308040737e-06
amstel-gold-race/2013/result,Amstel Gold Race,225.0,500.00000000000006,251800.0,3500.0,2,1149.0,2013-04-14,1,alejandro-valverde,33.0,False,False,False,spain-1970,22.0,2013.0,0.2006997820351037,1055.56927949327,2000-2023,28.21399706451832,7.305732484076433,62.99142148504236,True,0.4023354564755839,0.0002152165019871
amstel-gold-race/2014/result,Amstel Gold Race,225.0,500.00000000000006,251400.0,3495.0,2,1140.0,2014-04-20,14,anthony-roux,27.0,False,False,False,atala-campagnolo-1983,0.0,2014.0,0.2004129861190776,1085.9698776278633,2000-2023,47.71529715000859,15.170781893004117,94.93201935691243,False,0.0390946502057613,8.365432308040737e-06
amstel-gold-race/2016/result,Amstel Gold Race,225.0,500.00000000000006,248700.0,3320.0000000000005,2,1120.0,2016-04-17,78,anthony-roux,29.0,False,False,False,canada-1996,0.0,2016.0,0.1903751290581622,1070.1423091676256,2000-2023,47.71529715000859,15.170781893004117,94.93201935691243,False,0.0390946502057613,8.365432308040737e-06
amstel-gold-race/2017/result,Amstel Gold Race,225.0,500.00000000000006,261000.0,3327.999999999999,2,949.0,2017-04-16,27,anthony-roux,30.0,False,False,False,kondor-1979,0.0,2017.0,0.1908340025238039,1095.6536491677336,2000-2023,47.71529715000859,15.170781893004117,94.93201935691243,False,0.0390946502057613,8.365432308040737e-06
amstel-gold-race/2017/result,Amstel Gold Race,225.0,500.00000000000006,261000.0,3327.999999999999,2,949.0,2017-04-16,101,adrian-kurek,29.0,False,False,False,cantina-tollo-regain-2000,0.0,2017.0,0.1908340025238039,1170.6735684244582,2000-2023,41.36968152464495,22.428571428571427,57.379592037740935,False,0.0,0.0
amstel-gold-race/2018/result,Amstel Gold Race,225.0,500.00000000000006,263000.0,3495.9999999999995,2,1139.0,2018-04-15,41,anthony-roux,31.0,False,False,False,belkin-pro-cycling-team-2014,0.0,2018.0,0.2004703453022828,1085.4443205056702,2000-2023,47.71529715000859,15.170781893004117,94.93201935691243,False,0.0390946502057613,8.365432308040737e-06
amstel-gold-race/2022/result,Amstel Gold Race,225.0,500.00000000000006,254100.0,3460.0,2,705.0,2022-04-10,22,maxim-van-gils,23.0,False,False,False,roompot-nederlandse-loterij-2018,39.0,2022.0,0.1984054147068945,1096.3595309381235,2000-2023,44.78109147671765,4.904761904761905,17.75231502212285,False,0.1333333333333333,0.000155309386399
amstel-gold-race/2023/result,Amstel Gold Race,225.0,500.00000000000006,253600.0,3289.9999999999995,2,770.0,2023-04-16,1,ben-healy,23.0,False,False,False,team-qhubeka-assos-2021,38.0,2023.0,0.1886543535620052,1111.7688586743366,2000-2023,38.26305656016261,12.411764705882351,26.352065811792052,True,0.1176470588235294,0.0001095486010401
amstel-gold-race/2023/result,Amstel Gold Race,225.0,500.00000000000006,253600.0,3289.9999999999995,2,770.0,2023-04-16,55,fredrik-dversnes,26.0,False,False,False,colombia-2012,2.0,2023.0,0.1886543535620052,1138.101788170564,2000-2023,31.674252031551458,24.0,65.29931086925802,False,0.0,0.0
dauphine/1970/stage-5a,Criterium du Dauphine,50.0,60.0,146000.0,796.0,1,766.0,1970-05-24,1,roger-cooreman,29.0,True,False,False,kazakhstan-2022,12.0,1970.0,0.0227715957324767,1092.7681393099,1970s,17.24818831066034,14.8,26.892378102354577,True,0.2,0.0003929386040479
dauphine/1975/stage-3,Criterium du Dauphine,50.0,6.0,207000.0,791.0,1,889.0,1975-06-05,2,barry-hoban,35.0,True,False,False,kazakhstan-2019,0.0,1975.0,0.0226281977744636,1076.1566253664996,1970s,27.845118433351576,24.604166666666668,88.08017131008648,True,0.2291666666666666,8.918628577150413e-05
dauphine/1977/stage-4a,Criterium du Dauphine,50.0,50.0,119000.0,2616.0000000000005,2,809.0,1977-06-03,7,willy-teirlinck,29.0,True,False,False,bingoal-wb-2023,0.0,1977.0,0.1499942640816794,1102.4316788321169,1970s,37.37857062843376,17.676470588235293,55.483680905522654,True,0.2450980392156862,0.000113064964362
dauphine/1977/stage-4b,Criterium du Dauphine,50.0,6.0,129000.0,2520.9999999999995,4,809.0,1977-06-03,4,charles-rouxel,29.0,True,False,False,totalenergies-2022,0.0,1977.0,0.2891476425375701,1121.755641521599,1970s,22.462770851615165,5.071428571428571,15.134184946899802,True,0.3095238095238095,0.0008176505473922
dauphine/1977/stage-4b,Criterium du Dauphine,50.0,6.0,129000.0,2520.9999999999995,4,809.0,1977-06-03,12,lucien-van-impe,31.0,True,False,False,luxembourg-2013,0.0,1977.0,0.2891476425375701,1099.585948958639,1970s,30.063343123674944,5.33879781420765,23.49386107979952,False,0.2677595628415301,0.0003519164322208
dauphine/1983/stage-1,Criterium du Dauphine,50.0,40.00000000000001,186000.0,3842.000000000001,5,621.0,1983-05-31,0,greg-lemond,22.0,True,False,False,bingoal-wb-2023,0.0,1983.0,0.55087759550304,1102.4316788321169,1980s,28.40891638198531,3.476014760147601,17.82565713254882,True,0.4760147601476014,0.0008597877481126
dauphine/1983/stage-5,Criterium du Dauphine,50.0,60.0,243000.0,3603.000000000001,3,621.0,1983-06-04,1,pascal-simon,27.0,True,False,False,watney-avia-1972,0.0,1983.0,0.3099403464494666,1111.0721746116765,1980s,29.44972999053537,4.680351906158358,15.367283655045265,True,0.1524926686217008,0.0003059770897848
dauphine/1983/stage-5,Criterium du Dauphine,50.0,60.0,243000.0,3603.000000000001,3,621.0,1983-06-04,4,robert-millar,25.0,True,False,False,euskaltel-euskadi-2010,0.0,1983.0,0.3099403464494666,1077.156417453432,1980s,40.20998800004682,4.534351145038168,15.972855342892014,True,0.2366412213740458,0.0003383241507241
dauphine/1983/stage-6,Criterium du Dauphine,50.0,40.00000000000001,190000.0,3486.000000000001,5,621.0,1983-06-05,3,greg-lemond,22.0,True,False,False,bingoal-wb-2023,1.0,1983.0,0.4998279224503843,1102.4316788321169,1980s,28.40891638198531,3.476014760147601,17.82565713254882,True,0.4760147601476014,0.0008597877481126
dauphine/1983/stage-7a,Criterium du Dauphine,50.0,60.0,93000.0,2007.0,2,621.0,1983-06-06,3,leo-van-vliet,28.0,True,False,False,norway-1987,0.0,1983.0,0.1150625215096936,1117.3062158570797,1980s,39.642033268292366,10.407142857142857,37.425781985759926,True,0.2928571428571428,0.0001875243546893
dauphine/1984/prologue,Criterium du Dauphine,50.0,40.00000000000001,3300.0,10.999999999999986,1,529.0,1984-05-28,20,pedro-munoz-machin,26.0,True,False,False,kazakhstan-2022,0.0,1984.0,0.0002581163244235,1092.7681393099,1980s,50.73792487672274,3.8333333333333335,13.284822638036411,False,0.1839080459770115,0.0002488380971408
dauphine/1984/stage-3,Criterium du Dauphine,50.0,60.0,216000.0,3210.0000000000005,4,529.0,1984-05-31,1,pascal-simon,28.0,True,False,False,czechoslovakia-1987,35.0,1984.0,0.3681885969943788,1071.6135441145054,1980s,29.44972999053537,4.680351906158358,15.367283655045265,True,0.1524926686217008,0.0003059770897848
dauphine/1984/stage-3,Criterium du Dauphine,50.0,60.0,216000.0,3210.0000000000005,4,529.0,1984-05-31,2,stephen-roche,25.0,True,False,False,canada-2020,0.0,1984.0,0.3681885969943788,1127.6649453584726,1980s,25.585217642681133,4.855384615384615,18.09868379677617,True,0.3723076923076923,0.0007332606015988
dauphine/1984/stage-3,Criterium du Dauphine,50.0,60.0,216000.0,3210.0000000000005,4,529.0,1984-05-31,9,steven-rooks,24.0,True,False,False,france-1978,0.0,1984.0,0.3681885969943788,1140.170310296192,1980s,33.7943182478613,4.024096385542169,21.646836266047053,True,0.3373493975903614,0.0004281185711715
dauphine/1984/stage-4,Criterium du Dauphine,50.0,60.0,192000.0,1788.9999999999998,3,529.0,1984-06-01,1,francisco-rodriguez,24.0,True,False,False,team-giant-shimano-2014,0.0,1984.0,0.1538660089480325,1078.78830607257,1980s,59.97722959736837,3.026315789473684,10.448570791210988,True,0.1842105263157894,0.0002638733195036
dauphine/1984/stage-4,Criterium du Dauphine,50.0,60.0,192000.0,1788.9999999999998,3,529.0,1984-06-01,10,jerome-simon,24.0,True,False,False,denmark-2016,0.0,1984.0,0.1538660089480325,1103.5031793132684,1980s,25.030063131547703,4.065502183406114,16.085028653570355,True,0.1135371179039301,0.0002552977179238
dauphine/1984/stage-5,Criterium du Dauphine,50.0,40.00000000000001,154000.0,3433.0000000000005,5,529.0,1984-06-02,18,peter-winnen,27.0,True,False,False,france-1978,0.0,1984.0,0.4922278306756912,1140.170310296192,1980s,32.61899266496352,2.0735930735930737,8.67774487779663,False,0.2251082251082251,0.0006918827424196
dauphine/1984/stage-6,Criterium du Dauphine,50.0,40.00000000000001,178500.0,767.0,1,529.0,1984-06-03,7,philippe-delaurier,24.0,True,False,False,munck-beck-s-1975,0.0,1984.0,0.0219398875760009,1085.897370012092,1980s,39.0147973436324,0.4705882352941176,1.2805100086890933,True,0.0588235294117647,0.0006446121310072
dauphine/1984/stage-6,Criterium du Dauphine,50.0,40.00000000000001,178500.0,767.0,1,529.0,1984-06-03,8,bernard-hinault,30.0,True,False,False,jolly-ceramica-1977,26.0,1984.0,0.0219398875760009,1096.7223106992906,1980s,20.19969857113964,10.01498127340824,59.88083216215338,True,0.5243445692883895,0.0004062622863813
dauphine/1984/stage-6,Criterium du Dauphine,50.0,40.00000000000001,178500.0,767.0,1,529.0,1984-06-03,10,jean-rene-bernaudeau,28.0,True,False,False,uae-team-emirates-2018,36.0,1984.0,0.0219398875760009,1069.5811898374625,1980s,25.04062207810541,5.430379746835443,16.66393920327471,True,0.1687763713080168,0.0003669211358661
dauphine/1984/stage-6,Criterium du Dauphine,50.0,40.00000000000001,178500.0,767.0,1,529.0,1984-06-03,22,jerome-simon,24.0,True,False,False,belkin-pro-cycling-team-2014,0.0,1984.0,0.0219398875760009,1085.4443205056702,1980s,25.030063131547703,4.065502183406114,16.085028653570355,False,0.1135371179039301,0.0002552977179238
dauphine/1984/stage-7a,Criterium du Dauphine,50.0,60.0,104000.0,2255.0,2,529.0,1984-06-04,17,jerome-simon,24.0,True,False,False,ireland-2005,0.0,1984.0,0.129287598944591,1113.7567767738112,1980s,25.030063131547703,4.065502183406114,16.085028653570355,False,0.1135371179039301,0.0002552977179238
